1438.91630935769 2.0 0.06480855563912927 40.43882631990356 0.0016026319638072974
1438.9219609532388 2.0 0.05908751072543838 37.98868769639554 0.0015553975224852203
1438.9276088744214 2.0 0.04981013066778532 33.790223418947974 0.00147409888505958
1438.9332531214854 2.0 0.03886177295852815 28.340361654446188 0.001371251836245756
1438.9388936946789 2.0 0.028980890490289235 22.799551945115617 0.0012711166675579279
1438.9445305942488 2.0 0.016938712450014475 14.906647874825316 0.00113631935175855
1438.950163820443 2.0 0.009113034521713003 8.765578848524287 0.0010396386455695634
1438.955793373509 2.0 0.00413913732014013 4.2515155610339646 0.0009735674868689639
1438.9614192536949 2.0 0.003037682579814866 3.1660301157533657 0.000959461050196625
1438.9670414612476 2.0 0.00395720376730365 4.062778773101208 0.0009740140894462314
1438.972659996415 2.0 0.006941767882690278 6.827574738381048 0.0010167252866039379
1438.9782748594446 2.0 0.010105150379377576 9.531760566170352 0.0010601557088249017
1438.9838860505838 2.0 0.011690428498190901 10.804010884120158 0.0010820452351981253
1438.9894935700806 2.0 0.014971699837680007 13.31292660695784 0.0011245986911589546
1438.9950974181822 2.0 0.01272510434264372 11.58838252517618 0.0010980914993958795
1439.0006975951364 2.0 0.010009936971086873 9.401271402351183 0.0010647428994107612
1439.006294101191 2.0 0.005887903809077772 5.8235589299444666 0.0010110490646539946
1439.011886936593 2.0 0.004820022742779313 4.831240672079133 0.0009976780437860088
1439.0174761015908 2.0 0.0012521316369266025 1.3207838734846766 0.0009480215969196032
1439.023061596431 2.0 0.0020792779571087725 2.1625724561348587 0.0009614836031089762
1439.0286434213615 2.0 -5.830834787103904e-05 -0.06260786129120954 0.0009313263010187798
1439.034221576631 2.0 0.0006229899712673192 0.6607434972518795 0.0009428620544256851
1439.0397960624853 2.0 -0.0007465933979122368 -0.8082821763511195 0.0009236791553200289
1439.045366879173 2.0 0.001013919702607442 1.0657403490490385 0.0009513759177009333
1439.0509340269411 2.0 0.0012967170308111867 1.355119334052111 0.0009569024647694395
1439.056497506038 2.0 0.0028906375405473514 2.9454205414167904 0.00098140061831609
1439.062057316711 2.0 0.0045035759377903785 4.478311339827598 0.0010056415456732744
1439.0676134592077 2.0 0.006878721929607651 6.615509586689054 0.0010397871606819527
1439.0731659337748 2.0 0.01672322468766709 14.32735304012856 0.0011672236065397486
1439.0787147406609 2.0 0.023200690852557583 18.64003336536876 0.0012446700280945874
1439.0842598801137 2.0 0.02396144773682214 19.095980478447988 0.001254790125276122
1439.08980135238 2.0 0.022666564619581532 18.256025607916417 0.0012415936034704377
1439.095339157708 2.0 0.02823363643736637 21.63006375799719 0.0013052960339484745
1439.1008732963446 2.0 0.034952855196632514 25.360797681215306 0.001378223809676224
1439.106403768538 2.0 0.03735023702072252 26.593141148558328 0.0014045064030635346
1439.111930574536 2.0 0.04227248261896975 29.04393847252611 0.0014554666082548368
1439.1174537145855 2.0 0.043579147635192106 29.64301061233433 0.0014701323089315024
1439.122973188934 2.0 0.047048446780174176 31.250179463404663 0.0015055416508973965
1439.12848899783 2.0 0.04696790823950043 31.169279134278245 0.0015068653990091072
1439.134001141521 2.0 0.04628713646785153 30.805575475102515 0.0015025571103276882
1439.139509620253 2.0 0.0434720764152898 29.420122688192713 0.0014776306977379334
1439.1450144342753 2.0 0.038786162170888455 27.0562904541134 0.001433535843971979
1439.1505155838347 2.0 0.033345452372854315 24.162255275364153 0.0013800637396151243
1439.1560130691792 2.0 0.03073756845345104 22.682291468070485 0.001355135061936747
1439.1615068905558 2.0 0.029521088230850655 21.949603447227812 0.0013449485910680134
1439.1669970482126 2.0 0.026696345469545208 20.271319512343066 0.0013169515409833085
1439.1724835423972 2.0 0.021355376294237217 16.95536033391289 0.0012595058951076217
1439.1779663733569 2.0 0.017902849080674396 14.64877989077049 0.0012221392644416853
1439.183445541339 2.0 0.013114244204510333 11.276371859873713 0.0011629843683300812
1439.1889210465922 2.0 0.00977420881080575 8.727940607528948 0.0011198757244491632
1439.194392889363 2.0 0.005925344160611401 5.547845341549987 0.001068044221823232
1439.1998610698993 2.0 0.005548365452003916 5.22036147697345 0.0010628316595464246
1439.2053255884489 2.0 0.003102751100080534 3.0171422296937016 0.0010283741580175765
1439.2107864452587 2.0 0.0032434949946711783 3.147837196845092 0.0010303884196812844
1439.216243640577 2.0 0.004229317778349952 4.049565022361223 0.0010443881639129523
1439.2216971746516 2.0 0.0021136278041048273 2.0842288621261993 0.0010141054288772477
1439.2271470477292 2.0 inf 3.3542827963285236 inf
1439.232593260058 2.0 0.0037299808293791035 3.5957838187695925 0.0010373206559051234
1439.2380358118853 2.0 inf 0.5767848385094385 inf
1439.2434747034588 2.0 inf 0.5687407457854867 inf
1439.248909935026 2.0  0.0 inf
1439.2543415068349 2.0  0.0 inf
1439.2597694191325 2.0  0.0 inf
1439.2651936721666 2.0  0.0 inf
1439.2706142661848 2.0  0.0 inf
1439.276031201435 2.0  0.0 inf
1439.281444478164 2.0  0.0 inf
1439.2868540966203 2.0  0.0 inf
1439.2922600570505 2.0  0.0 inf
1439.297662359703 2.0  0.0 inf
1439.3030610048252 2.0  0.0 inf
1439.3084559926644 2.0  0.0 inf
1439.3138473234687 2.0  0.0 inf
1439.319234997485 2.0  0.0 inf
1439.3246190149616 2.0  0.0 inf
1439.3299993761457 2.0  0.0 inf
1439.3353760812847 2.0  0.0 inf
1439.3407491306264 2.0  0.0 inf
1439.3461185244182 2.0  0.0 inf
1439.351484262908 2.0  0.0 inf
1439.3568463463437 2.0  0.0 inf
1439.3622047749718 2.0  0.0 inf
1439.3675595490406 2.0  0.0 inf
1439.3729106687977 2.0  0.0 inf
1439.3782581344908 2.0  0.0 inf
1439.383601946367 2.0  0.0 inf
1439.3889421046738 2.0  0.0 inf
1439.3942786096595 2.0  0.0 inf
1439.399611461571 2.0  0.0 inf
1439.4049406606568 2.0  0.0 inf
1439.4102662071634 2.0  0.0 inf
1439.4155881013392 2.0  0.0 inf
1439.420906343431 2.0  0.0 inf
1439.426220933687 2.0  0.0 inf
1439.4315318723548 2.0  0.0 inf
1439.4368391596815 2.0  0.0 inf
1439.4421427959148 2.0  0.0 inf
1439.4474427813027 2.0  0.0 inf
1439.4527391160927 2.0  0.0 inf
1439.4580318005317 2.0  0.0 inf
1439.4633208348682 2.0  0.0 inf
1439.468606219349 2.0  0.0 inf
1439.4738879542226 2.0  0.0 inf
1439.479166039736 2.0  0.0 inf
1439.4844404761363 2.0  0.0 inf
1439.489711263672 2.0  0.0 inf
1439.49497840259 2.0  0.0 inf
1439.5002418931383 2.0  0.0 inf
1434.769516244814 3.0  0.0 inf
1434.78257123137 3.0  0.0 inf
1434.795622601029 3.0  0.0 inf
1434.808670353572 3.0 0.14638579724692974 58.600020650265556 0.0024980502672615756
1434.8217144887797 3.0 0.13821926424501438 56.60042465520579 0.00244201814892747
1434.8347550064336 3.0 0.12502527332332777 53.23239533636731 0.0023486689361489803
1434.847791906315 3.0 0.11699911801510333 51.090824264867805 0.0022900221262540255
1434.8608251882042 3.0 0.10845766819537829 48.725013683594 0.0022259135502694922
1434.873854851883 3.0 0.09626056140398419 45.17098555697779 0.0021310263705130593
1434.8868808971322 3.0 0.07390984542087899 37.996522179743515 0.001945173957533444
1434.899903323732 3.0 0.048460842512397205 28.354152765422118 0.0017091268045749965
1434.9129221314652 3.0 0.025470495398254904 17.464113977156746 0.0014584476161556546
1434.9259373201116 3.0 0.011848014912916599 9.209358758829032 0.0012865189882583174
1434.9389488894528 3.0 0.005205198255276477 4.366381119025149 0.001192108089831289
1434.951956839269 3.0 0.0017932724667131506 1.57457641846802 0.0011388919875085582
1434.9649611693426 3.0 0.00013898511721153564 0.12518069893721057 0.0011102759322445485
1434.9779618794537 3.0 0.0007967271332888744 0.7138494557994443 0.0011160996577305152
1434.9909589693834 3.0 0.0001822006217394621 0.16516676389698334 0.0011031312683046995
1435.0039524389133 3.0 0.0005229634516191569 0.4734669885665908 0.0011045404732490756
1435.016942287824 3.0 -0.0012460470494174468 -1.159810854599068 0.0010743536710976808
1435.0299285158967 3.0 -0.0004749868851990781 -0.4387313169309456 0.001082637292732488
1435.0429111229123 3.0 -0.0006016838831495743 -0.5584436577648871 0.0010774298799591559
1435.055890108652 3.0 0.00019504776868139125 0.1795655432485484 0.0010862204694327847
1435.0688654728967 3.0 -0.0006329635808285462 -0.591174054265591 0.001070689040328182
1435.081837215428 3.0 9.721414567000904e-05 0.09012284595047665 0.001078684817869923
1435.0948053360264 3.0 0.0032240238989840095 2.874467232030315 0.0011216074627877365
1435.107769834473 3.0 0.004560400108876543 4.008073922489807 0.0011378033931179674
1435.1207307105483 3.0 0.006605120473358183 5.676711229822704 0.001163547026781645
1435.133687964035 3.0 0.011144441865142301 9.121795842139251 0.001221737699243299
1435.146641594713 3.0 0.010508332369004255 8.679226852211468 0.0012107452135931593
1435.1595916023634 3.0 0.009650074345278323 8.063183551299 0.0011968069787675454
1435.1725379867676 3.0 0.008302836093493537 7.058795710330255 0.001176239748848756
1435.1854807477064 3.0 0.013919600603050157 11.160809640700798 0.0012471855583208505
1435.198419884961 3.0 0.019900857839038867 15.094612867744852 0.0013184079653718254
1435.211355398312 3.0 0.0318015811813388 21.91041632062842 0.0014514366462036576
1435.224287287541 3.0 0.03727833192171412 24.733773933130156 0.0015071833365380967
1435.2372155524288 3.0 0.05240947303101635 31.669400378851975 0.001654893127247653
1435.2501401927566 3.0 0.07319047139192882 39.807191732804924 0.0018386243340952106
1435.2630612083055 3.0 0.08210741620407647 42.981992207676164 0.001910274791530321
1435.2759785988565 3.0 0.08961108687318106 45.536664627379366 0.0019678886806149946
1435.2888923641906 3.0 0.08218186221265263 43.12951870162892 0.0019054667125128104
1435.3018025040888 3.0 0.06822908402010262 38.21467259118323 0.0017854158990189596
1435.314709018332 3.0 0.04137539193180601 27.00645616498149 0.001532055582526089
1435.3276119067016 3.0 0.017455720995666772 13.795857172809717 0.001265287163893686
1435.3405111689788 3.0 0.004996857447806693 4.540391073353001 0.0011005345942847605
1435.353406804944 3.0 0.0009258777343371671 0.8904943587561197 0.001039734530862691
1435.3662988143788 3.0 0.001324633807965122 1.269562142038955 0.0010433784720751992
1435.379187197064 3.0 0.0018874902637311213 1.7986633697963563 0.0010493849463031105
1435.3920719527807 3.0 0.0037347035409097703 3.4781717394461933 0.001073754782880394
1435.4049530813106 3.0 0.0076858981363955555 6.823933075716271 0.001126314993291286
1435.4178305824337 3.0 0.028533000653311026 20.71292879549793 0.0013775454420290785
1435.4307044559316 3.0 0.06119872726031027 36.04565716633988 0.0016978113889808287
1435.4435747015857 3.0 0.10126759971790134 50.09040867804428 0.0020216964163498456
1435.456441319176 3.0 0.12698447661242782 57.643742341169876 0.0022029186769460304
1435.4693043084849 3.0 0.13733242500494616 60.506532826378766 0.0022697123531936034
1435.482163669292 3.0 0.13427953980430707 59.778385398087615 0.0022462891714134996
1435.4950194013795 3.0 0.10150328375533764 50.447250439822625 0.0020120677117263027
1435.507871504528 3.0 0.07434128221371661 41.40571484104989 0.0017954353040178451
1435.5207199785189 3.0 0.05790299974481141 35.09064623500661 0.0016500978453639044
1435.5335648231326 3.0 0.04608916437192744 29.987923364121638 0.0015369241748519925
1435.546406038151 3.0 0.044845404572059794 29.459190204175176 0.0015222891145766787
1435.5592436233544 3.0 0.05514874313655056 34.10164922475853 0.0016171869804030299
1435.5720775785244 3.0 0.06218130543543257 37.061441606171336 0.0016777897119112165
1435.584907903441 3.0 0.06563931800571202 38.490814222141246 0.0017053242268892826
1435.5977345978868 3.0 0.06593315369346422 38.66672686530142 0.0017051651132289412
1435.610557661642 3.0 0.062372108650519634 37.3163282177969 0.0016714428141612588
1435.6233770944878 3.0 0.055065755780819355 34.34535148299297 0.0016032957417275715
1435.636192896205 3.0 0.04730301426287853 30.955557235191193 0.0015280944194764183
1435.6490050665757 3.0 0.042495361233227925 28.736100462659827 0.0014788144720069834
1435.6618136053796 3.0 0.042161491052572844 28.623774556472586 0.0014729535746374521
1435.6746185123984 3.0 0.04635472842891508 30.67378785998066 0.0015112163075690094
1435.6874197874129 3.0 0.04315807832208028 29.20790456794415 0.001477616383663706
1435.7002174302045 3.0 0.03528154626102135 25.277421657011857 0.0013957731425204272
1435.7130114405538 3.0 0.029604567356529433 22.20496545622154 0.0013332408651973212
1435.7258018182426 3.0 0.017805520606379705 14.880918012946522 0.0011965337481792961
1435.7385885630513 3.0 0.009591587606208747 8.791290821716276 0.0010910329098106474
1435.7513716747612 3.0 0.002599309796778664 2.6188436868318354 0.0009925410248227517
1435.7641511531533 3.0 0.0017849787100806748 1.824424169629015 0.0009783792277010006
1435.7769269980083 3.0 0.0011848729371190536 1.2250098589544707 0.0009672354295420337
1435.7896992091082 3.0 0.0007518317673163616 0.7843891109044085 0.000958493376392607
1435.8024677862334 3.0 0.0006973107216583161 0.7299075437330238 0.00095534116292593
1435.8152327291643 3.0 0.00010953958033794347 0.11600719905797323 0.0009442481262150147
1435.8279940376835 3.0 0.0007163290137535205 0.753277516272047 0.0009509496809338161
1435.840751711571 3.0 0.0010745883508787545 1.1265020139153292 0.0009539160495096311
1435.853505750608 3.0 0.0010169348455408142 1.0696196858532725 0.000950744324352604
1435.866256154576 3.0 0.000318191088450444 0.33919862858616523 0.0009380671430681072
1435.8790029232557 3.0 0.00020818825175506953 0.22287139814958895 0.0009341183008837041
1435.891746056428 3.0 8.686670358967265e-06 0.009352229307597647 0.0009288341927106418
1435.904485553874 3.0 0.00030060257367178046 0.3229134330622905 0.000930907614530219
1435.917221415375 3.0 -6.997657108451636e-05 -0.07580758537670557 0.0009230813873939719
1435.929953640712 3.0 0.00025712050950654254 0.27775696724912396 0.0009257031859651884
1435.9426822296662 3.0 0.0010359584796993558 1.1079870425142286 0.0009349915115871513
1435.9554071820185 3.0 0.0005944789702909212 0.6418429718079778 0.0009262062473261347
1435.9681284975495 3.0 0.0010907214491725054 1.1711832101480841 0.0009312987410693796
1435.980846176041 3.0 0.00032146025124776253 0.35030225981574903 0.0009176653653814373
1435.993560217274 3.0 0.00039493540335419636 0.4309000843615067 0.0009165359156041901
1436.0062706210288 3.0 -0.00010167009594039347 -0.11210767523838412 0.0009068968357804552
1436.018977387087 3.0 -0.0004161621469586137 -0.4624230966570178 0.0008999596905240308
1436.0316805152297 3.0 0.0011593274117695231 1.2584445150467751 0.0009212384001899615
1436.0443800052376 3.0 0.0017360951431757573 1.8718002742334119 0.0009275002077274337
1436.0570758568924 3.0 0.0031924120281381896 3.3735277541073967 0.0009463126616496063
1436.0697680699743 3.0 0.005965216382874846 6.069229288072711 0.000982862254783771
1436.0824566442654 3.0 0.005050418541658627 5.216806442378033 0.0009681054103583802
1436.0951415795462 3.0 0.00461865861877858 4.811313356067559 0.0009599579734198726
1436.1078228755975 3.0 0.0019938329185320933 2.166038748468564 0.0009204973456461828
1436.1205005322008 3.0 0.0010028461675757425 1.1094809757546358 0.000903887664133796
1436.1331745491368 3.0 0.006123925543110772 6.28515440518934 0.0009743476688583102
1436.1458449261868 3.0 0.007093254247942513 7.198529562739008 0.000985375441765021
1436.1585116631315 3.0 0.0066293666496992166 6.785315886476438 0.0009770166578260508
1436.1711747597528 3.0 0.005831989238446919 6.049307319497128 0.0009640755429386461
1436.1838342158308 3.0 0.013769345101543408 12.927491777143077 0.0010651211649493216
1436.1964900311473 3.0 0.02662180930881262 21.974393494346977 0.001211492336098433
1436.2091422054823 3.0 0.03131678305026558 24.870511506755566 0.0012591933640672818
1436.221790738618 3.0 0.031013486217548108 24.734381015199812 0.0012538614246497474
1436.2344356303352 3.0 0.024372803238171797 20.646832731415795 0.001180462086133271
1436.2470768804144 3.0 0.020042551970708127 17.74448683647948 0.0011295086837622282
1436.2597144886374 3.0 0.010740764295730258 10.585613255288212 0.0010146567833814008
1436.2723484547844 3.0 0.005767616098907763 6.091232253345109 0.0009468718083669149
1436.2849787786374 3.0 0.0010137416882751852 1.1553475813394605 0.0008774343796175144
1436.297605459977 3.0 0.0003321082483489276 0.3837846665073205 0.000865350487739178
1436.310228498584 3.0 0.0005903044904100396 0.6806920645246367 0.0008672122405632574
1436.32284789424 3.0 0.00041040442107100414 0.4757931425828548 0.0008625690123298405
1436.3354636467254 3.0 0.0009774992006776717 1.1248502265360278 0.0008690038705756204
1436.3480757558218 3.0 0.002480799284446648 2.79078615294077 0.0008889248937373882
1436.3606842213103 3.0 0.006337732720665479 6.736706609480688 0.0009407761222295586
1436.3732890429717 3.0 0.013536414293606872 13.119852375370954 0.0010317505034597727
1436.385890220587 3.0 0.019883147569626104 17.990174298602003 0.0011052226198370518
1436.3984877539374 3.0 0.019308802239822665 17.607746213305397 0.0010966083907565556
1436.4110816428038 3.0 0.013262400757996297 12.971102918515275 0.0010224574457014918
1436.4236718869674 3.0 0.015035076910286676 14.426839108794203 0.0010421601569758762
1436.4362584862092 3.0 0.016349952131329677 15.483331764654684 0.0010559711811286838
1436.4488414403104 3.0 0.023960973352954128 20.999832836316514 0.0011410078137153883
1436.4614207490522 3.0 0.0310121377192877 25.54495749524343 0.0012140218955174332
1436.473996412215 3.0 0.040724690753904495 31.129466435094816 0.0013082360675476337
1436.4865684295803 3.0 0.04167180988013593 31.686306275644778 0.0013151362458478273
1436.4991368009291 3.0 0.036981157903682754 29.168618768555696 0.0012678405582765926
1436.5117015260423 3.0 0.03809688234748009 29.84126491897603 0.001276651055205583
1436.5242626047018 3.0 0.03348071738358318 27.24367057474718 0.0012289356271477335
1436.5368200366872 3.0 0.02042208028250003 18.77777137360549 0.001087566776492221
1436.5493738217808 3.0 0.009785656921727346 10.221781813318527 0.0009573337702216525
1436.5619239597634 3.0 0.003420591086651123 3.9330741721600364 0.0008696991048029337
1436.5744704504154 3.0 0.0034652977989758733 3.990287823071224 0.0008684330435864951
1436.5870132935186 3.0 0.006358553437673227 7.014714911202162 0.0009064592814055668
1436.5995524888535 3.0 0.010621490089500354 11.060020817451448 0.0009603499183962528
1436.6120880362016 3.0 0.020714954636904658 19.197131310543195 0.0010790651114381796
1436.6246199353438 3.0 0.025385574031089986 22.494144620050886 0.0011285414253299382
1436.637148186061 3.0 0.023383859296772384 21.165702312737892 0.0011047995928157588
1436.6496727881347 3.0 0.01839290238526751 17.57286005832214 0.0010466652738497747
1436.6621937413456 3.0 0.020532207466761033 19.20474733069868 0.0010691214580022313
1436.6747110454746 3.0 0.01712906954380927 16.661590357954488 0.0010280572968012981
1436.687224700303 3.0 0.025694837203529605 22.90388755802974 0.0011218548440053533
1436.699734705612 3.0 0.03824529658913319 30.672947065676887 0.0012468738822925098
1436.712241061182 3.0 0.04371206696410239 33.72331635693949 0.0012961971622671516
1436.724743766795 3.0 0.040887715874117866 32.25129690169333 0.0012677851684150755
1436.7372428222316 3.0 0.032176916258147815 27.245511102783457 0.0011809988124928425
1436.7497382272727 3.0 0.017750603018037533 17.342422315212865 0.0010235365449765695
1436.7622299816994 3.0 0.007447299310522207 8.32772022336868 0.0008942782791410433
1436.774718085293 3.0 0.002324657218719737 2.82875707709676 0.0008217945745647427
1436.7872025378344 3.0 3.2390024814244924e-05 0.04119463066690235 0.0007862681201380099
1436.7996833391048 3.0 -0.00026563578942239026 -0.3406104789347782 0.000779881435982642
1436.8121604888852 3.0 -0.00017115228243876358 -0.21959722886624145 0.0007793918134687114
1436.8246339869563 3.0 -8.590420673196874e-05 -0.11030908155673669 0.0007787591512833376
1436.8371038330995 3.0 -0.0002885530357884158 -0.3729060767978954 0.0007737954775802793
1436.8495700270962 3.0 0.0003847669010768727 0.4920539126037304 0.0007819608608350607
1436.8620325687268 3.0 0.0017871414378147275 2.232157696811079 0.0008006340413886915
1436.8744914577726 3.0 0.003829321100680012 4.6260007828747245 0.0008277821990121597
1436.8869466940146 3.0 0.006173704046076682 7.195378019445771 0.0008580096875232993
1436.899398277234 3.0 0.005764367051026256 6.777231440340308 0.0008505489449150063
1436.911846207212 3.0 0.0047283171724990785 5.666265909514966 0.0008344679279098329
1436.9242904837292 3.0 0.0032714591571928586 4.027745845557174 0.0008122307818407803
1436.9367311065669 3.0 0.0008434836705862037 1.0879623466413897 0.0007752875576899259
1436.949168075506 3.0 0.0014291570710469994 1.827693115599423 0.0007819458632574007
1436.961601390328 3.0 -0.00013964386309022996 -0.1845206750119985 0.0007567925007923885
1436.974031050814 3.0 0.00017129730226281723 0.22553365996193872 0.0007595198973480299
1436.9864570567445 3.0 0.00019034189164347017 0.2511530996660088 0.0007578719589628508
1436.9988794079004 3.0 0.0004676479517999954 0.6152709699108936 0.0007600682864457628
1437.0112981040636 3.0 -0.00039354027500120036 -0.5280744839126067 0.0007452363009198698
1437.0237131450144 3.0 0.00044490225036838347 0.5886016606755653 0.000755863056617524
1437.0361245305342 3.0 0.0003112523238101112 0.4139318500939446 0.0007519409867577729
1437.048532260404 3.0 0.0005884359157689426 0.7802901030775594 0.0007541245409214847
1437.0609363344051 3.0 0.0009370228635145929 1.2372600417978712 0.000757337044646652
1437.0733367523185 3.0 0.00046814314881049026 0.6254636345524077 0.0007484738087858638
1437.0857335139244 3.0 0.0002598884729096496 0.3495742166662119 0.0007434429100296088
1437.0981266190051 3.0 0.0020645154794473927 2.688358724529433 0.0007679464279116109
1437.110516067341 3.0 0.0003490039942464533 0.4710484757434366 0.0007409088707815783
1437.122901858713 3.0 -0.00015248333673693719 -0.2084590098265192 0.0007314787538511034
1437.135283992903 3.0 0.0006108100779219817 0.8243730024615843 0.0007409389634280817
1437.1476624696909 3.0 0.0013462943145912821 1.7954843532424447 0.0007498223597215007
1437.1600372888583 3.0 0.00073029385556507 0.9884100967784959 0.0007388571382923965
1437.1724084501866 3.0 0.0020553487876849613 2.7178151048156467 0.0007562504101339074
1437.1847759534564 3.0 0.0018074991639317867 2.407571120000401 0.000750756290817895
1437.197139798449 3.0 0.001090109574438281 1.4763191141232794 0.0007383969793587945
1437.2094999849453 3.0 0.0007044687741629164 0.9639564931839537 0.000730809719260308
1437.2218565127266 3.0 0.0008856054911419112 1.2105510468286271 0.0007315721988444843
1437.2342093815737 3.0 0.0012468755834646563 1.6965095797934446 0.0007349652476565839
1437.2465585912676 3.0 0.0004926587682216563 0.6823903531427222 0.0007219603353897597
1437.2589041415897 3.0 0.0010598507010327227 1.4549799166239632 0.0007284297803174689
1437.2712460323205 3.0 0.0006321989445953371 0.8777622982989534 0.0007202393470538639
1437.2835842632417 3.0 3.3764486590999194e-05 0.04759279436210451 0.0007094453486825303
1437.2959188341338 3.0 0.000695269949839277 0.9691486272596028 0.000717402811378112
1437.3082497447783 3.0 0.0005124498055172058 0.7189042122361484 0.0007128207023898677
1437.320576994956 3.0 0.00025660577125276947 0.36287503613167327 0.0007071463884323451
1437.3329005844482 3.0 0.0005684041028803599 0.8006658478633883 0.0007099142599839509
1437.3452205130354 3.0 0.0006501800442487928 0.916694757380806 0.0007092655859694201
1437.3575367804997 3.0 0.0009686243641676567 1.3602261838689291 0.0007121053657506957
1437.369849386621 3.0 0.0005772881605387426 0.8194417598198344 0.0007044895547740542
1437.3821583311803 3.0 0.00230641303508581 3.169020247868641 0.0007278000311411747
1437.39446361396 3.0 0.00022126217243374373 0.3181205557509347 0.0006955293156440225
1437.4067652347403 3.0 0.0010448449751563932 1.4801938608419312 0.000705883872915192
1437.4190631933022 3.0 0.0009232434742607678 1.314631801430793 0.0007022829306699763
1437.4313574894268 3.0 0.000430511426538965 0.6210525951089831 0.0006931964054725804
1437.4436481228956 3.0 0.00024024756359867057 0.3489100636747954 0.0006885658758831196
1437.455935093489 3.0 3.5403085299461165e-06 0.005181673150101155 0.0006832365584226409
1437.4682184009885 3.0 0.003892127767307039 5.277942290722552 0.0007374328010650162
1437.480498045175 3.0 -0.0007955387286577687 -1.191643304569674 0.000667598035089077
1437.4927740258292 3.0 -0.00011882454913292555 -0.17575497131397505 0.000676080729009099
1437.505046342733 3.0 0.0006702837459468358 0.9769731032870912 0.0006860820873078505
1437.5173149956668 3.0 0.0009031360961486941 1.3131416075571032 0.0006877674813981707
1437.5295799844118 3.0 0.0007984840072850821 1.1665344490859246 0.0006844924364734873
1437.541841308749 3.0 -0.00014931316706291131 -0.22330118288616396 0.0006686626785090933
1437.55409896846 3.0 0.0004490947025157551 0.664452265706714 0.0006758870812760285
1437.5663529633252 3.0 0.0005370436325151249 0.795047162274847 0.0006754865094776219
1437.5786032931255 3.0 0.0012640670466026159 1.846768000474951 0.0006844752812900827
1437.5908499576426 3.0 0.00042791383886385477 0.6382090453937109 0.0006704916546581925
1437.603092956657 3.0 0.0006655983702010766 0.9899744917794376 0.0006723389094649211
1437.6153322899504 3.0 0.0002105359137207151 0.3171083209458475 0.0006639242801726045
1437.6275679573034 3.0 -0.00020693319246993224 -0.3154382381729466 0.0006560180961842556
1437.6397999584972 3.0 7.884590765306016e-05 0.11970475594006469 0.0006586697999913866
1437.6520282933127 3.0 0.0008714588760829345 1.3030248226011811 0.0006687968340797013
1437.6642529615312 3.0 0.0005410855718131347 0.8169688712325638 0.0006623086764576438
1437.6764739629334 3.0 0.0008092799515338944 1.2175759214568989 0.0006646648781995827
1437.688691297301 3.0 0.0007636314561716555 1.152821678256621 0.0006624020614588662
1437.7009049644143 3.0 0.0009569916741788388 1.4419783361798713 0.0006636657778882638
1437.7131149640547 3.0 0.0005776701670325763 0.879907447464852 0.0006565124192287864
1437.7253212960034 3.0 0.0006741995576993037 1.0271405107261662 0.000656384935321711
1437.7375239600412 3.0 0.0008633742487469806 1.3128577935354573 0.0006576296785518247
1437.749722955949 3.0 0.0011760006533376938 1.7799877852221286 0.000660679058081816
1437.7619182835083 3.0 0.0004215995011270839 0.6505557385799525 0.0006480605367456455
1437.7741099425004 3.0 0.00041488983965868724 0.6417895080633567 0.0006464578096806934
1437.7862979327056 3.0 0.0011587039089503352 1.7665433810614766 0.0006559159097774864
1437.7984822539054 3.0 0.00021453236090828416 0.33494036893811885 0.0006405091198425222
1437.8106629058805 3.0 0.0007203913608053919 1.1142177875092276 0.000646544480694198
1437.822839888412 3.0 0.0008952783527224854 1.3823159963818366 0.0006476654795761931
1437.8350132012815 3.0 0.001110509440224569 1.7101104968055718 0.0006493787637108613
1437.8471828442698 3.0 0.0014500856186537732 2.221009815709146 0.000652894736618161
1437.8593488171578 3.0 0.0014752700524090178 2.2632158058367953 0.0006518468316650676
1437.8715111197266 3.0 0.00286134751930313 4.269223643385373 0.0006702266637486722
1437.8836697517577 3.0 0.0017525852944843105 2.683629266053145 0.0006530653531968164
1437.895824713031 3.0 0.002926799462701116 4.3789324177839495 0.000668381966986895
1437.9079760033287 3.0 0.002423909181746551 3.673012800373035 0.0006599239680026098
1437.9201236224314 3.0 0.0028757916208362244 4.324795855778936 0.0006649543046045737
1437.9322675701203 3.0 0.0013318918460247045 2.0760004499681193 0.0006415662607612432
1437.9444078461763 3.0 0.0024443727630940777 3.7249922048593693 0.000656208826398433
1437.9565444503803 3.0 0.00531884058958328 7.659114830893158 0.0006944458605228968
1437.968677382514 3.0 0.0065018022941750854 9.17328983577408 0.0007087754132458888
1437.9808066423575 3.0 0.005030252230785024 7.311537207815136 0.0006879883241800781
1437.9929322296932 3.0 0.0010599152277085873 1.6793871181878994 0.0006311321649604305
1438.0050541443009 3.0 0.004088053365291725 6.07727584688722 0.0006726785928905343
1438.017172385962 3.0 0.009896298579497009 13.253623744819302 0.000746686247477439
1438.029286954458 3.0 0.015787049819787933 19.378422831095126 0.0008146715528601027
1438.0413978495692 3.0 0.017477068152431087 21.0010464232859 0.0008321998723383879
1438.053505071077 3.0 0.014772552766988745 18.450383767785116 0.0008006637126313889
1438.065608618763 3.0 0.013470876319591053 17.17243420734388 0.0007844476884838004
1438.077708492408 3.0 0.019810447579250882 23.205606913720747 0.0008536922844942956
